ano;codigo_municipio;municipio;uf;ibc;cobertura_pop_4g5g;densidade_smp;hhi_smp;densidade_scm;hhi_scm;adensamento_estacoes;fibra;cobertura_area_agricultavel
2024;1505205;Oeiras do Pará - PA;PA;18.79;43.3356;30.99;44.0;1.86;45.0;8.25;0.0;1.0236
2024;1505304;Oriximiná - PA;PA;44.92;69.822;50.82;15.0;14.94;71.0;13.11;100.0;7.7693
2024;1505403;Ourém - PA;PA;41.49;66.851;44.24;42.0;23.98;53.0;8.03;50.0;44.1378
2024;1505437;Ourilândia do Norte - PA;PA;52.37;80.324;64.18;26.0;24.63;78.0;11.46;100.0;18.8848
2024;1505486;Pacajá - PA;PA;35.62;43.1299;32.59;24.0;11.58;39.0;12.62;100.0;4.1479
2024;1505494;Palestina do Pará - PA;PA;26.57;63.3868;39.59;28.0;0.42;66.0;21.17;0.0;13.3156
2024;1505502;Paragominas - PA;PA;58.24;90.4695;59.87;62.0;37.53;85.0;20.83;100.0;11.0096
2024;1505536;Parauapebas - PA;PA;61.6;96.8027;64.62;58.0;40.49;86.0;19.57;100.0;23.5391
2024;1505551;Pau D'Arco - PA;PA;43.84;61.6602;47.03;23.0;7.54;71.0;20.56;100.0;9.414
2024;1505601;Peixe-Boi - PA;PA;41.37;69.6021;30.23;48.0;2.28;47.0;17.34;50.0;70.5866
2024;1505635;Piçarra - PA;PA;26.35;34.8493;34.42;30.0;0.88;47.0;11.24;50.0;7.5171
2024;1505650;Placas - PA;PA;29.0;26.7178;29.6;51.0;13.96;77.0;7.99;50.0;4.517
2024;1505700;Ponta de Pedras - PA;PA;24.18;55.5585;42.67;29.0;0.83;72.0;9.7;0.0;7.3347
2024;1505809;Portel - PA;PA;22.31;51.5738;40.47;62.0;5.4;36.0;5.98;0.0;0.7563
2024;1505908;Porto de Moz - PA;PA;20.54;44.8193;32.96;29.0;7.69;72.0;5.72;0.0;0.2389
2024;1506005;Prainha - PA;PA;30.73;29.4746;24.09;3.0;6.54;67.0;5.22;100.0;1.4404
2024;1506104;Primavera - PA;PA;39.67;76.7497;50.04;55.0;14.85;73.0;13.24;0.0;60.6706
2024;1506112;Quatipuru - PA;PA;36.07;88.4229;43.85;50.0;7.03;12.0;12.64;0.0;71.3851
2024;1506138;Redenção - PA;PA;60.39;94.223;71.43;31.0;55.76;75.0;15.23;100.0;17.7439
2024;1506161;Rio Maria - PA;PA;46.4;77.7499;53.25;30.0;23.85;46.0;10.46;100.0;5.904
2024;1506187;Rondon do Pará - PA;PA;44.15;74.1623;34.18;25.0;27.58;72.0;7.07;100.0;2.4562
2024;1506195;Rurópolis - PA;PA;32.97;35.49;30.09;35.0;7.62;30.0;8.03;100.0;3.7366
2024;1506203;Salinópolis - PA;PA;73.32;98.7976;68.36;65.0;46.42;43.0;42.56;100.0;97.1963
2024;1506302;Salvaterra - PA;PA;27.76;61.5435;37.04;60.0;2.12;73.0;9.83;0.0;15.988
2024;1506351;Santa Bárbara do Pará - PA;PA;58.48;93.1879;51.06;21.0;24.31;23.0;15.7;100.0;94.6325
2024;1506401;Santa Cruz do Arari - PA;PA;30.17;90.895;57.7;39.0;3.04;31.0;13.07;0.0;6.1889
2024;1506500;Santa Izabel do Pará - PA;PA;56.3;85.9843;48.62;66.0;25.41;38.0;11.49;100.0;59.6171
2024;1506559;Santa Luzia do Pará - PA;PA;41.56;57.6526;42.93;29.0;4.45;51.0;16.5;100.0;15.9543
2024;1506583;Santa Maria das Barreiras - PA;PA;17.59;34.0993;10.13;48.0;28.54;25.0;11.71;0.0;2.2449
2024;1506609;Santa Maria do Pará - PA;PA;51.51;77.8741;52.53;61.0;8.91;23.0;11.67;100.0;56.1431
2024;1506708;Santana do Araguaia - PA;PA;34.75;68.8949;60.6;50.0;38.64;52.0;12.63;0.0;8.4646
2024;1506807;Santarém - PA;PA;52.28;77.8511;69.1;45.0;14.37;80.0;22.25;100.0;4.3738
2024;1506906;Santarém Novo - PA;PA;42.0;94.7618;36.45;4.0;0.24;70.0;31.51;0.0;99.915
2024;1507003;Santo Antônio do Tauá - PA;PA;48.42;55.3056;42.61;53.0;14.76;50.0;12.01;100.0;53.226
2024;1507102;São Caetano de Odivelas - PA;PA;32.83;66.0454;36.62;50.0;13.44;60.0;8.7;0.0;51.3913
2024;1507151;São Domingos do Araguaia - PA;PA;47.06;73.2016;51.58;51.0;5.01;64.0;11.55;100.0;16.509
2024;1507201;São Domingos do Capim - PA;PA;24.39;46.2694;31.88;53.0;8.92;38.0;13.87;0.0;25.4114
2024;1507300;São Félix do Xingu - PA;PA;45.19;50.911;35.01;66.0;28.82;78.0;10.61;100.0;6.3909
2024;1507409;São Francisco do Pará - PA;PA;57.43;83.9181;45.25;24.0;10.83;61.0;22.7;100.0;89.3298
2024;1507458;São Geraldo do Araguaia - PA;PA;32.82;54.3957;38.01;56.0;5.33;71.0;8.01;50.0;2.0101
2024;1507466;São João da Ponta - PA;PA;38.05;63.2291;48.5;35.0;17.47;14.0;33.27;0.0;85.2769
2024;1507474;São João de Pirabas - PA;PA;55.26;85.227;42.18;61.0;2.03;55.0;25.64;100.0;64.6405
2024;1507508;São João do Araguaia - PA;PA;21.59;44.2774;19.47;46.0;0.93;47.0;14.04;0.0;27.3503
2024;1507607;São Miguel do Guamá - PA;PA;49.41;72.3472;45.31;65.0;12.01;52.0;9.86;100.0;35.7718
2024;1507706;São Sebastião da Boa Vista - PA;PA;27.87;54.6505;46.06;12.0;6.17;69.0;9.11;0.0;38.8653
2024;1507755;Sapucaia - PA;PA;44.58;68.2478;59.3;27.0;0.45;24.0;32.47;100.0;12.679
2024;1507805;Senador José Porfírio - PA;PA;19.32;51.9571;24.26;15.0;8.84;39.0;16.37;0.0;5.9992
2024;1507904;Soure - PA;PA;30.77;91.8309;59.23;63.0;2.86;31.0;7.93;0.0;0.674
2024;1507953;Tailândia - PA;PA;53.5;92.7685;54.29;21.0;27.35;79.0;20.52;100.0;15.0263
2024;1507961;Terra Alta - PA;PA;49.32;79.2563;47.2;39.0;32.57;32.0;23.12;50.0;75.5443
2024;1507979;Terra Santa - PA;PA;47.13;80.2785;47.43;4.0;29.14;59.0;17.8;100.0;9.0344
2024;1508001;Tomé-Açu - PA;PA;37.8;72.9241;46.71;13.0;27.14;35.0;15.21;50.0;20.8099
2024;1508035;Tracuateua - PA;PA;46.18;59.5398;22.38;12.0;14.03;69.0;11.52;100.0;67.3364
2024;1508050;Trairão - PA;PA;21.93;54.4058;33.35;30.0;4.51;51.0;12.8;0.0;6.111
2024;1508084;Tucumã - PA;PA;57.6;83.8345;59.2;32.0;48.78;75.0;15.3;100.0;29.1418
2024;1508100;Tucuruí - PA;PA;54.82;95.6347;53.7;61.0;17.49;81.0;16.63;100.0;14.4692
2024;1508126;Ulianópolis - PA;PA;43.72;75.2795;35.42;66.0;7.8;35.0;10.11;100.0;12.5287
2024;1508159;Uruará - PA;PA;34.09;56.7043;47.71;36.0;9.77;72.0;8.71;50.0;2.6542
2024;1508209;Vigia - PA;PA;57.46;89.5358;45.92;58.0;21.31;69.0;11.15;100.0;60.1539
2024;1508308;Viseu - PA;PA;35.55;67.0204;24.32;36.0;3.77;84.0;11.3;50.0;26.3206
2024;1508357;Vitória do Xingu - PA;PA;47.8;53.6085;43.63;23.0;19.3;71.0;39.6;100.0;21.3722
2024;1508407;Xinguara - PA;PA;47.37;86.8935;52.09;33.0;20.28;32.0;9.65;100.0;14.6837
2024;1600055;Serra do Navio - AP;AP;30.64;62.4204;31.46;7.0;17.6;23.0;20.06;50.0;10.4849
2024;1600105;Amapá - AP;AP;41.54;79.2143;32.5;33.0;17.96;32.0;11.86;100.0;1.3664
2024;1600154;Pedra Branca do Amapari - AP;AP;38.92;62.9329;32.95;5.0;3.03;65.0;7.25;100.0;17.4816
2024;1600204;Calçoene - AP;AP;43.11;62.5377;32.28;51.0;14.88;61.0;17.56;100.0;5.4876
2024;1600212;Cutias - AP;AP;25.21;54.2277;47.62;4.0;7.99;61.0;21.16;0.0;11.6764
2024;1600238;Ferreira Gomes - AP;AP;50.39;73.8884;49.7;36.0;27.85;62.0;27.99;100.0;11.1377
2024;1600253;Itaubal - AP;AP;21.98;42.958;42.27;5.0;4.96;69.0;16.55;0.0;8.6247
2024;1600279;Laranjal do Jari - AP;AP;47.98;93.8601;37.84;33.0;45.56;30.0;10.53;100.0;0.1775
2024;1600303;Macapá - AP;AP;62.47;95.8582;67.4;67.0;59.0;68.0;27.5;100.0;5.2032
2024;1600402;Mazagão - AP;AP;41.46;47.3635;41.09;18.0;26.83;58.0;10.6;100.0;13.3507
2024;1600501;Oiapoque - AP;AP;39.97;62.012;63.87;44.0;24.04;66.0;13.12;50.0;2.3724
2024;1600535;Porto Grande - AP;AP;44.56;66.1228;41.08;25.0;29.97;46.0;18.43;100.0;6.6626
2024;1600550;Pracuúba - AP;AP;21.52;51.0546;33.23;17.0;13.55;36.0;24.74;0.0;0.5573
2024;1600600;Santana - AP;AP;58.75;97.8866;63.51;62.0;47.78;59.0;14.79;100.0;11.2715
2024;1600709;Tartarugalzinho - AP;AP;38.08;52.9805;21.95;29.0;20.64;67.0;7.25;100.0;1.9011
2024;1600808;Vitória do Jari - AP;AP;27.11;83.2387;42.26;7.0;33.34;18.0;4.19;0.0;10.2783
2024;1700251;Abreulândia - TO;TO;26.65;63.9658;38.16;16.0;2.72;52.0;37.48;0.0;10.2574
2024;1700301;Aguiarnópolis - TO;TO;41.91;86.8405;38.79;4.0;4.63;62.0;22.04;50.0;53.648
2024;1700350;Aliança do Tocantins - TO;TO;59.64;87.3737;80.49;47.0;2.97;61.0;57.45;100.0;23.544
2024;1700400;Almas - TO;TO;47.27;80.4132;61.37;1.0;21.09;49.0;22.93;100.0;4.0312
2024;1700707;Alvorada - TO;TO;63.01;95.9101;79.79;66.0;20.76;22.0;43.99;100.0;45.0368
2024;1701002;Ananás - TO;TO;45.59;86.7888;47.11;12.0;11.0;29.0;23.45;100.0;15.7611
2024;1701051;Angico - TO;TO;60.88;74.0821;57.55;19.0;0.69;67.0;85.68;100.0;60.639
2024;1701101;Aparecida do Rio Negro - TO;TO;51.11;80.8007;55.39;16.0;6.66;62.0;39.47;100.0;24.2043
2024;1701309;Aragominas - TO;TO;36.09;39.8073;23.93;2.0;2.8;57.0;27.99;100.0;17.9508
2024;1701903;Araguacema - TO;TO;29.32;56.8689;43.57;16.0;2.61;73.0;41.4;0.0;18.0245
2024;1702000;Araguaçu - TO;TO;31.85;71.7018;53.79;50.0;2.78;73.0;24.18;0.0;7.2266
2024;1702109;Araguaína - TO;TO;58.82;96.7422;68.03;36.0;51.67;54.0;20.94;100.0;14.2966
2024;1702158;Araguanã - TO;TO;35.83;82.0008;75.58;1.0;4.5;57.0;34.58;0.0;23.0437
2024;1702208;Araguatins - TO;TO;48.49;71.8136;51.44;54.0;12.48;42.0;16.56;100.0;26.2966
2024;1702307;Arapoema - TO;TO;32.89;82.5236;52.85;26.0;1.4;75.0;27.01;0.0;13.8691
2024;1702406;Arraias - TO;TO;38.03;70.8956;47.99;33.0;7.46;78.0;19.01;50.0;6.7458
2024;1702554;Augustinópolis - TO;TO;53.75;84.1573;65.43;55.0;14.99;18.0;11.03;100.0;51.025
2024;1702703;Aurora do Tocantins - TO;TO;31.61;76.1177;44.5;2.0;23.46;49.0;29.24;0.0;22.0302
2024;1702901;Axixá do Tocantins - TO;TO;49.29;86.1356;43.92;7.0;1.66;70.0;9.38;100.0;53.2368
2024;1703008;Babaçulândia - TO;TO;20.02;51.0212;27.34;6.0;2.6;66.0;12.86;0.0;8.9081
2024;1703057;Bandeirantes do Tocantins - TO;TO;36.88;58.7632;45.82;1.0;2.33;78.0;42.44;50.0;13.8036
2024;1703073;Barra do Ouro - TO;TO;27.67;55.2662;47.27;22.0;1.62;65.0;32.32;0.0;13.5612
2024;1703107;Barrolândia - TO;TO;56.02;87.0119;63.42;51.0;2.44;64.0;40.69;100.0;29.0068
2024;1703206;Bernardo Sayão - TO;TO;26.37;49.9285;45.57;7.0;13.03;52.0;23.17;0.0;23.6215
2024;1703305;Bom Jesus do Tocantins - TO;TO;25.39;77.5573;2.65;32.0;12.14;80.0;11.96;0.0;17.5847
2024;1703602;Brasilândia do Tocantins - TO;TO;48.02;72.1703;51.39;5.0;20.83;24.0;49.6;100.0;15.8494
2024;1703701;Brejinho de Nazaré - TO;TO;35.68;82.3064;42.94;11.0;59.27;53.0;20.85;0.0;10.7542
2024;1703800;Buriti do Tocantins - TO;TO;25.66;83.4666;2.55;35.0;11.59;30.0;4.69;0.0;46.2724
2024;1703826;Cachoeirinha - TO;TO;51.59;84.2126;52.4;39.0;0.38;32.0;75.34;50.0;63.6463
2024;1703842;Campos Lindos - TO;TO;23.54;60.9033;36.38;18.0;2.32;76.0;11.17;0.0;4.918
2024;1703867;Cariri do Tocantins - TO;TO;50.95;71.7724;44.82;5.0;2.29;70.0;48.23;100.0;43.2948
2024;1703883;Carmolândia - TO;TO;44.3;85.0838;90.44;2.0;0.78;78.0;44.52;0.0;50.13
2024;1703891;Carrasco Bonito - TO;TO;37.23;60.5784;52.63;2.0;0.3;74.0;44.62;0.0;70.263
2024;1703909;Caseara - TO;TO;41.15;57.7994;53.36;16.0;100.0;31.0;39.93;0.0;15.6526
2024;1704105;Centenário - TO;TO;34.77;62.6574;56.17;17.0;3.86;66.0;70.26;0.0;10.9265
2024;1704600;Chapada de Areia - TO;TO;39.41;61.3979;53.83;49.0;4.64;41.0;95.97;0.0;20.6069
2024;1705102;Chapada da Natividade - TO;TO;40.56;54.0108;38.36;2.0;2.28;65.0;31.43;100.0;12.5639
2024;1705508;Colinas do Tocantins - TO;TO;52.52;96.7159;64.1;46.0;24.0;24.0;11.12;100.0;20.6157
2024;1705557;Combinado - TO;TO;39.26;93.149;52.4;2.0;1.17;64.0;20.42;0.0;76.9192
2024;1705607;Conceição do Tocantins - TO;TO;30.94;70.7366;55.12;1.0;39.5;35.0;25.28;0.0;5.4489
2024;1706001;Couto Magalhães - TO;TO;33.36;48.2265;34.14;1.0;18.59;68.0;27.2;50.0;16.0179
2024;1706100;Cristalândia - TO;TO;32.9;82.7381;51.26;6.0;39.54;52.0;15.54;0.0;9.045
2024;1706258;Crixás do Tocantins - TO;TO;46.82;58.1651;48.83;8.0;4.5;51.0;66.71;100.0;10.3067
2024;1706506;Darcinópolis - TO;TO;46.32;67.1099;51.51;20.0;1.73;71.0;33.04;100.0;12.4135
2024;1707009;Dianópolis - TO;TO;48.74;86.6547;61.54;21.0;2.7;84.0;13.87;100.0;7.1381
2024;1707108;Divinópolis do Tocantins - TO;TO;27.16;75.7248;39.28;29.0;2.74;66.0;13.7;0.0;8.4631
2024;1707207;Dois Irmãos do Tocantins - TO;TO;29.48;41.9203;41.34;13.0;4.34;69.0;15.64;50.0;4.871
2024;1707306;Dueré - TO;TO;30.75;70.7531;48.17;20.0;5.67;49.0;46.29;0.0;9.6645
2024;1707405;Esperantina - TO;TO;38.05;86.0085;60.47;22.0;7.94;23.0;20.02;0.0;70.6751
2024;1707553;Fátima - TO;TO;51.88;90.086;43.41;12.0;0.92;63.0;28.41;100.0;52.0918
2024;1707652;Figueirópolis - TO;TO;52.29;82.7552;68.24;55.0;2.39;62.0;28.11;100.0;11.1144
2024;1707702;Filadélfia - TO;TO;33.71;58.2097;49.99;9.0;1.85;70.0;19.17;50.0;9.3593
2024;1708205;Formoso do Araguaia - TO;TO;40.86;75.2028;57.65;56.0;8.38;69.0;15.44;50.0;7.9841
2024;1708254;Fortaleza do Tabocão - TO;TO;47.16;84.5805;39.83;2.0;2.24;68.0;27.2;100.0;28.9488
2024;1708304;Goianorte - TO;TO;25.94;59.3622;36.65;25.0;2.01;80.0;20.66;0.0;9.5884
2024;1709005;Goiatins - TO;TO;25.11;47.4435;52.56;19.0;8.19;58.0;19.51;0.0;7.9068
2024;1709302;Guaraí - TO;TO;54.85;92.1727;63.78;62.0;18.5;50.0;15.58;100.0;22.8855
2024;1709500;Gurupi - TO;TO;63.54;97.6768;70.82;55.0;60.45;58.0;17.86;100.0;27.067
2024;1709807;Ipueiras - TO;TO;37.79;61.8115;31.67;18.0;33.19;46.0;92.19;0.0;20.2767
2024;1710508;Itacajá - TO;TO;20.05;61.4989;6.07;43.0;4.34;60.0;7.17;0.0;8.9161
2024;1710706;Itaguatins - TO;TO;27.7;59.7684;47.01;39.0;6.34;49.0;19.21;0.0;16.4598
2024;1710904;Itapiratins - TO;TO;27.77;56.3667;13.92;56.0;28.81;39.0;40.77;0.0;9.3539
2024;1711100;Itaporã do Tocantins - TO;TO;32.74;66.4463;44.48;9.0;19.38;41.0;60.88;0.0;15.3877
2024;1711506;Jaú do Tocantins - TO;TO;45.29;50.8875;41.38;11.0;12.93;43.0;58.77;100.0;17.0097
2024;1711803;Juarina - TO;TO;38.48;69.8893;78.26;6.0;4.56;67.0;43.38;0.0;37.6365
2024;1711902;Lagoa da Confusão - TO;TO;36.84;63.4529;49.19;20.0;27.89;45.0;18.39;50.0;8.4273
2024;1711951;Lagoa do Tocantins - TO;TO;41.9;76.087;56.71;11.0;11.98;54.0;41.55;50.0;18.1841
2024;1712009;Lajeado - TO;TO;43.32;79.0964;48.92;17.0;12.0;70.0;42.61;50.0;21.7014
2024;1712157;Lavandeira - TO;TO;34.86;72.0613;57.98;1.0;2.39;58.0;59.77;0.0;24.0646
2024;1712405;Lizarda - TO;TO;29.14;62.75;45.63;13.0;3.93;65.0;50.15;0.0;2.8638
2024;1712454;Luzinópolis - TO;TO;50.93;83.5335;57.03;33.0;0.36;60.0;53.51;50.0;63.728
2024;1712504;Marianópolis do Tocantins - TO;TO;24.04;56.4908;36.0;26.0;3.2;56.0;20.96;0.0;9.4742
2024;1712702;Mateiros - TO;TO;31.22;64.8394;43.4;13.0;5.97;56.0;69.25;0.0;2.249
2024;1712801;Maurilândia do Tocantins - TO;TO;41.88;81.7318;62.4;13.0;0.87;56.0;47.3;0.0;70.5914
2024;1713205;Miracema do Tocantins - TO;TO;53.61;87.6984;68.76;66.0;21.98;35.0;15.97;100.0;14.6068
2024;1713304;Miranorte - TO;TO;55.63;90.4738;66.74;58.0;1.17;68.0;38.3;100.0;16.0943
2024;1713601;Monte do Carmo - TO;TO;22.68;43.8728;39.16;15.0;6.16;61.0;26.21;0.0;4.9836
2024;1713700;Monte Santo do Tocantins - TO;TO;25.42;58.2607;29.97;11.0;5.3;42.0;40.0;0.0;19.5428
2024;1713809;Palmeiras do Tocantins - TO;TO;45.47;62.1044;47.62;18.0;3.06;60.0;20.42;100.0;34.3253
2024;1713957;Muricilândia - TO;TO;26.53;70.3584;36.14;2.0;1.65;61.0;28.69;0.0;16.5263
2024;1714203;Natividade - TO;TO;51.96;81.2363;65.89;35.0;7.48;72.0;33.48;100.0;7.7164
2024;1714302;Nazaré - TO;TO;40.65;52.8394;36.22;53.0;0.7;79.0;42.92;50.0;33.8532
2024;1714880;Nova Olinda - TO;TO;43.29;72.8029;52.04;2.0;17.32;33.0;14.14;100.0;14.6801
2024;1715002;Nova Rosalândia - TO;TO;56.41;68.2574;67.08;61.0;18.95;25.0;58.77;100.0;29.2421
2024;1715101;Novo Acordo - TO;TO;40.88;82.3616;62.29;13.0;5.97;61.0;36.57;50.0;3.2233
2024;1715150;Novo Alegre - TO;TO;44.67;89.098;57.76;2.0;1.36;62.0;54.32;0.0;84.4223
2024;1715259;Novo Jardim - TO;TO;36.76;74.57;54.32;1.0;4.75;73.0;66.28;0.0;23.1591
2024;1715507;Oliveira de Fátima - TO;TO;71.2;87.9763;91.16;65.0;1.24;57.0;100.0;100.0;51.2205
2024;1715705;Palmeirante - TO;TO;24.59;42.9605;47.44;1.0;4.94;69.0;30.56;0.0;11.4359
2024;1715754;Palmeirópolis - TO;TO;53.98;82.8842;62.83;35.0;26.27;67.0;28.09;100.0;12.5756
2024;1716109;Paraíso do Tocantins - TO;TO;57.71;95.851;64.34;55.0;32.58;51.0;18.13;100.0;25.5911
2024;1716208;Paranã - TO;TO;23.24;52.5082;25.51;27.0;5.87;77.0;23.03;0.0;3.5795
2024;1716307;Pau D'Arco - TO;TO;32.27;64.4168;83.92;0.0;0.73;73.0;24.48;0.0;12.4008
2024;1716505;Pedro Afonso - TO;TO;53.98;93.2248;89.49;52.0;18.4;77.0;54.31;0.0;60.5536
2024;1716604;Peixe - TO;TO;42.07;50.8841;39.59;40.0;18.46;66.0;15.89;100.0;3.8127
2024;1716653;Pequizeiro - TO;TO;40.64;51.6709;45.6;9.0;1.24;72.0;19.85;100.0;12.4893
2024;1716703;Colméia - TO;TO;49.28;82.4611;43.78;48.0;1.47;71.0;21.84;100.0;22.7053
2024;1717008;Pindorama do Tocantins - TO;TO;35.01;68.5485;45.65;2.0;2.88;70.0;21.76;50.0;12.7854
2024;1717206;Piraquê - TO;TO;32.31;41.5627;54.92;1.0;4.53;49.0;88.3;0.0;17.013
2024;1717503;Pium - TO;TO;22.34;58.1383;24.42;31.0;12.54;56.0;13.56;0.0;2.7379
2024;1717800;Ponte Alta do Bom Jesus - TO;TO;41.72;56.9908;50.52;1.0;4.19;72.0;23.28;100.0;6.2301
2024;1717909;Ponte Alta do Tocantins - TO;TO;32.82;63.811;33.51;22.0;21.01;52.0;12.75;50.0;3.2733
2024;1718006;Porto Alegre do Tocantins - TO;TO;41.55;74.3839;61.16;1.0;1.86;70.0;33.86;50.0;27.2822
2024;1718204;Porto Nacional - TO;TO;58.73;89.1845;74.77;56.0;34.52;55.0;21.15;100.0;21.5452
2024;1718303;Praia Norte - TO;TO;33.82;74.2375;28.88;33.0;0.37;80.0;15.86;0.0;63.9978
2024;1718402;Presidente Kennedy - TO;TO;55.01;89.5314;54.02;5.0;34.5;19.0;49.16;100.0;35.4209
2024;1718451;Pugmil - TO;TO;68.91;90.7999;100.0;66.0;2.35;56.0;67.23;100.0;51.1441
2024;1718501;Recursolândia - TO;TO;27.62;55.4261;43.33;21.0;3.82;53.0;43.22;0.0;11.3863
2024;1718550;Riachinho - TO;TO;26.03;52.6517;38.33;10.0;4.77;44.0;37.14;0.0;23.7594
2024;1718659;Rio da Conceição - TO;TO;36.06;91.8033;58.58;1.0;2.2;69.0;54.88;0.0;9.2184
2024;1718709;Rio dos Bois - TO;TO;42.54;54.9133;38.85;15.0;3.35;54.0;35.3;100.0;19.4058
2024;1718758;Rio Sono - TO;TO;24.78;41.9635;37.18;23.0;11.72;76.0;31.26;0.0;2.3306
2024;1718808;Sampaio - TO;TO;39.53;93.5991;59.58;2.0;0.11;59.0;34.31;0.0;59.9687
2024;1718840;Sandolândia - TO;TO;31.89;61.722;49.45;34.0;2.13;69.0;51.64;0.0;7.6509
2024;1718865;Santa Fé do Araguaia - TO;TO;44.03;76.5395;50.08;2.0;1.5;71.0;13.35;100.0;15.0887
2024;1718881;Santa Maria do Tocantins - TO;TO;34.78;64.1685;62.66;21.0;5.14;70.0;55.03;0.0;11.6825
2024;1718899;Santa Rita do Tocantins - TO;TO;40.25;46.1769;34.72;9.0;7.53;56.0;43.65;100.0;6.4618
2024;1718907;Santa Rosa do Tocantins - TO;TO;44.92;72.1403;70.51;1.0;31.32;30.0;41.76;50.0;26.9632
2024;1719004;Santa Tereza do Tocantins - TO;TO;42.42;68.7301;53.72;12.0;11.51;58.0;51.92;50.0;21.4424
2024;1720002;Santa Terezinha do Tocantins - TO;TO;35.18;76.6004;37.11;24.0;0.0;0.0;60.9;0.0;65.478
2024;1720101;São Bento do Tocantins - TO;TO;38.36;64.2337;46.71;14.0;0.97;63.0;33.69;50.0;29.4025
2024;1720150;São Félix do Tocantins - TO;TO;36.24;61.563;59.91;21.0;6.93;66.0;80.0;0.0;4.1254
2024;1720200;São Miguel do Tocantins - TO;TO;50.7;77.4153;5.5;61.0;7.96;60.0;17.94;100.0;79.6215
2024;1720259;São Salvador do Tocantins - TO;TO;31.25;70.664;39.78;8.0;3.67;66.0;62.89;0.0;6.2795
2024;1720309;São Sebastião do Tocantins - TO;TO;56.17;78.4955;100.0;1.0;100.0;72.0;35.81;0.0;43.1568
2024;1720499;São Valério - TO;TO;45.22;66.9937;49.07;0.0;3.24;72.0;43.99;100.0;4.2358
2024;1720655;Silvanópolis - TO;TO;39.77;82.2595;58.92;8.0;17.56;35.0;19.04;50.0;20.5943
2024;1720804;Sítio Novo do Tocantins - TO;TO;47.61;81.9575;22.02;20.0;1.21;66.0;8.82;100.0;67.0168
2024;1720853;Sucupira - TO;TO;32.86;67.1896;44.94;7.0;2.97;66.0;62.54;0.0;18.6849
2024;1720903;Taguatinga - TO;TO;47.89;73.4252;55.85;40.0;2.4;73.0;21.06;100.0;11.4495
2024;1720937;Taipas do Tocantins - TO;TO;34.64;81.387;57.75;1.0;3.6;73.0;47.94;0.0;13.9864
2024;1720978;Talismã - TO;TO;53.32;58.9564;49.87;10.0;4.28;67.0;99.64;100.0;16.1735
2024;1721000;Palmas - TO;TO;72.12;98.363;76.09;62.0;79.03;80.0;27.04;100.0;41.8612
2024;1721109;Tocantínia - TO;TO;22.8;48.7406;11.71;23.0;6.52;74.0;12.9;0.0;33.3683
2024;1721208;Tocantinópolis - TO;TO;54.12;85.7728;47.88;60.0;2.23;76.0;8.62;100.0;54.5358
2024;1721257;Tupirama - TO;TO;40.85;69.276;2.13;52.0;11.73;75.0;49.93;50.0;39.5067
2024;1721307;Tupiratins - TO;TO;38.33;53.8879;100.0;4.0;35.71;22.0;52.71;0.0;12.0892
2024;1722081;Wanderlândia - TO;TO;41.01;60.2979;33.44;11.0;1.84;70.0;23.25;100.0;15.3739
2024;1722107;Xambioá - TO;TO;44.05;88.1899;72.46;20.0;9.08;53.0;28.08;50.0;14.9077
2024;2100055;Açailândia - MA;MA;60.94;91.0086;56.05;39.0;80.07;59.0;17.65;100.0;19.608
2024;2100105;Afonso Cunha - MA;MA;32.03;64.6868;19.56;42.0;0.24;32.0;23.82;50.0;23.6077
2024;2100154;Água Doce do Maranhão - MA;MA;39.15;47.4704;23.59;37.0;5.7;36.0;20.09;100.0;30.4329
2024;2100204;Alcântara - MA;MA;25.49;40.7303;33.51;57.0;2.4;64.0;18.64;0.0;23.8588
2024;2100303;Aldeias Altas - MA;MA;36.47;60.7534;20.12;6.0;1.79;72.0;8.41;100.0;11.6756
2024;2100402;Altamira do Maranhão - MA;MA;23.86;40.3245;46.11;23.0;10.02;10.0;22.85;0.0;32.1836
2024;2100436;Alto Alegre do Maranhão - MA;MA;53.75;86.3605;46.08;62.0;20.12;63.0;6.11;100.0;42.2551
2024;2100477;Alto Alegre do Pindaré - MA;MA;50.42;64.3367;36.1;51.0;19.95;74.0;24.61;100.0;35.3587
2024;2100501;Alto Parnaíba - MA;MA;23.51;64.9824;32.68;4.0;12.39;65.0;13.18;0.0;4.5283
2024;2100550;Amapá do Maranhão - MA;MA;39.88;83.4044;50.24;27.0;0.03;65.0;13.58;50.0;28.1732
2024;2100600;Amarante do Maranhão - MA;MA;38.95;47.5599;36.23;27.0;14.41;21.0;15.65;100.0;22.7825
2024;2100709;Anajatuba - MA;MA;50.95;72.0484;39.43;16.0;0.07;82.0;15.25;100.0;72.1034
2024;2100808;Anapurus - MA;MA;40.8;65.6483;46.66;5.0;19.93;12.0;17.72;100.0;12.9379
2024;2100832;Apicum-Açu - MA;MA;41.41;80.0804;41.98;0.0;0.04;75.0;8.34;100.0;5.466
2024;2100873;Araguanã - MA;MA;43.96;57.507;41.24;40.0;1.7;49.0;26.44;100.0;25.1162
2024;2100907;Araioses - MA;MA;49.9;62.4687;23.07;61.0;15.12;82.0;14.9;100.0;53.8894
2024;2100956;Arame - MA;MA;28.98;41.8229;34.39;30.0;5.44;70.0;7.64;50.0;5.9725
